"County","City","SOW","DSCI","Precipitation","SoilTemp10","SoilTemp20","SoilMoisture10","SoilMoisture20","SoilMoistureVol10","SoilMoistureVol20"
Lauderdale County,Meridian,2023-08-22 00:00:00.000,38,0.52,69.13,69.13,3.06,7.66,0.19,0.19
Lauderdale County,Meridian,2023-08-29 00:00:00.000,53,0.64,69.69,69.69,2.96,7.34,0.19,0.19
Lauderdale County,Meridian,2023-09-05 00:00:00.000,50,0.2,70.21,70.21,2.99,7.14,0.19,0.18
Lauderdale County,Meridian,2023-09-12 00:00:00.000,110,0.18,70.64,70.64,2.94,6.99,0.19,0.18
Lauderdale County,Meridian,2023-09-19 00:00:00.000,148,0.29,71.03,71.03,2.86,6.8,0.18,0.17
Lauderdale County,Meridian,2023-09-26 00:00:00.000,172,0.0,71.21,71.21,2.74,6.61,0.18,0.17
Lauderdale County,Meridian,2023-10-03 00:00:00.000,219,0.22,71.43,71.43,2.7,6.47,0.17,0.16
Lauderdale County,Meridian,2023-10-10 00:00:00.000,219,0.76,71.5,71.5,2.76,6.49,0.17,0.16
Lauderdale County,Meridian,2023-10-17 00:00:00.000,251,0.0,71.34,71.34,2.79,6.46,0.18,0.16
Lauderdale County,Meridian,2023-10-24 00:00:00.000,293,0.0,71.11,71.11,2.71,6.36,0.17,0.16
Lauderdale County,Meridian,2023-10-31 00:00:00.000,292,0.0,70.89,70.89,2.71,6.33,0.17,0.16
Lauderdale County,Meridian,2023-11-07 00:00:00.000,352,0.35,70.47,70.47,2.71,6.39,0.17,0.16
Lauderdale County,Meridian,2023-11-14 00:00:00.000,352,1.19,70.07,70.07,2.77,6.46,0.18,0.16
Lauderdale County,Meridian,2023-11-21 00:00:00.000,346,0.33,69.5,69.5,2.96,6.53,0.19,0.17
Lauderdale County,Meridian,2023-11-28 00:00:00.000,347,0.97,68.81,68.81,3.11,6.64,0.2,0.17
Lauderdale County,Meridian,2023-12-05 00:00:00.000,346,0.86,67.91,67.91,3.34,6.86,0.21,0.17
Lauderdale County,Meridian,2023-12-12 00:00:00.000,300,0.01,67.0,67.0,3.6,7.1,0.23,0.18
Lauderdale County,Meridian,2023-12-19 00:00:00.000,300,1.11,66.01,66.01,3.51,7.31,0.22,0.19
Lauderdale County,Meridian,2023-12-26 00:00:00.000,300,0.0,65.07,65.07,3.63,7.47,0.23,0.19
Lauderdale County,Meridian,2024-01-02 00:00:00.000,300,1.85,64.09,64.09,3.69,7.81,0.23,0.2
Lauderdale County,Meridian,2024-01-09 00:00:00.000,202,2.18,62.97,62.97,4.49,9.03,0.28,0.23
Lauderdale County,Meridian,2024-01-16 00:00:00.000,202,0.12,63.3,63.3,4.3,10.29,0.27,0.26
Lauderdale County,Meridian,2024-01-23 00:00:00.000,202,4.06,62.13,62.13,4.77,11.3,0.3,0.29
Lauderdale County,Meridian,2024-01-30 00:00:00.000,102,0.78,60.51,60.51,4.6,11.8,0.29,0.3
Lauderdale County,Meridian,2024-02-06 00:00:00.000,1,1.85,60.5,60.5,4.47,11.39,0.28,0.29
Lauderdale County,Meridian,2024-02-13 00:00:00.000,0,0.0,59.93,59.93,4.67,11.69,0.3,0.3
Lauderdale County,Meridian,2024-02-20 00:00:00.000,0,0.23,59.57,59.57,4.31,11.21,0.27,0.28
Lauderdale County,Meridian,2024-02-27 00:00:00.000,0,1.61,58.8,58.8,4.26,10.84,0.27,0.28
Lauderdale County,Meridian,2024-03-05 00:00:00.000,0,4.74,59.17,59.17,4.77,11.43,0.3,0.29
Lauderdale County,Meridian,2024-03-12 00:00:00.000,0,2.16,59.19,59.19,4.57,11.73,0.29,0.3
Lauderdale County,Meridian,2024-03-19 00:00:00.000,0,0.04,59.23,59.23,4.47,11.43,0.28,0.29
Lauderdale County,Meridian,2024-03-26 00:00:00.000,0,2.15,58.97,58.97,4.53,11.34,0.29,0.29
Lauderdale County,Meridian,2024-04-02 00:00:00.000,0,0.93,59.34,59.34,4.24,10.89,0.27,0.28
Lauderdale County,Meridian,2024-04-09 00:00:00.000,0,1.26,59.41,59.41,4.21,10.63,0.27,0.27
Lauderdale County,Meridian,2024-04-16 00:00:00.000,0,1.02,59.0,59.0,4.06,10.14,0.26,0.26
Lauderdale County,Meridian,2024-04-23 00:00:00.000,0,0.05,59.3,59.3,4.1,10.01,0.26,0.25
Lauderdale County,Meridian,2024-04-30 00:00:00.000,0,0.07,59.56,59.56,3.91,9.73,0.25,0.25
Lauderdale County,Meridian,2024-05-07 00:00:00.000,0,2.11,60.0,60.0,3.91,9.44,0.25,0.24
Lauderdale County,Meridian,2024-05-14 00:00:00.000,0,1.69,60.44,60.44,4.54,10.11,0.29,0.26
Lauderdale County,Meridian,2024-05-21 00:00:00.000,0,0.34,60.96,60.96,4.2,10.26,0.27,0.26
Lauderdale County,Meridian,2024-05-28 00:00:00.000,0,1.34,61.44,61.44,4.01,9.84,0.25,0.25
Lauderdale County,Meridian,2024-06-04 00:00:00.000,0,0.43,62.01,62.01,4.37,10.04,0.28,0.25
Lauderdale County,Meridian,2024-06-11 00:00:00.000,0,0.08,62.54,62.54,3.96,9.74,0.25,0.25
Lauderdale County,Meridian,2024-06-18 00:00:00.000,0,0.0,63.14,63.14,3.87,9.3,0.25,0.24
Lauderdale County,Meridian,2024-06-25 00:00:00.000,0,0.72,63.67,63.67,3.71,9.04,0.24,0.23
Lauderdale County,Meridian,2024-07-02 00:00:00.000,0,0.14,64.33,64.33,3.73,8.8,0.24,0.22
Lauderdale County,Meridian,2024-07-09 00:00:00.000,0,0.16,65.01,65.01,3.66,8.53,0.23,0.22
Lauderdale County,Meridian,2024-07-16 00:00:00.000,85,4.6,65.71,65.71,3.63,8.29,0.23,0.21
Lauderdale County,Meridian,2024-07-23 00:00:00.000,0,1.38,66.43,66.43,4.21,8.77,0.27,0.22
Lauderdale County,Meridian,2024-07-30 00:00:00.000,0,0.0,67.03,67.03,3.96,9.04,0.25,0.23
Lauderdale County,Meridian,2024-08-06 00:00:00.000,0,0.0,67.63,67.63,3.64,8.71,0.23,0.22
Lauderdale County,Meridian,2024-08-13 00:00:00.000,0,0.02,68.2,68.2,3.41,8.33,0.22,0.21
Lauderdale County,Meridian,2024-08-20 00:00:00.000,100,0.0,68.8,68.8,3.26,8.0,0.21,0.2
Lauderdale County,Meridian,2024-08-27 00:00:00.000,199,0.09,69.29,69.29,3.13,7.73,0.2,0.2
Lauderdale County,Meridian,2024-09-03 00:00:00.000,199,2.06,69.77,69.77,3.46,7.69,0.22,0.2
Lauderdale County,Meridian,2024-09-10 00:00:00.000,140,2.83,70.2,70.2,4.23,8.31,0.27,0.21
Lauderdale County,Meridian,2024-09-17 00:00:00.000,140,0.0,70.43,70.43,4.37,9.67,0.28,0.25
Lauderdale County,Meridian,2024-09-24 00:00:00.000,138,2.24,70.64,70.64,4.16,9.81,0.26,0.25
Lauderdale County,Meridian,2024-10-01 00:00:00.000,26,0.0,70.8,70.8,4.0,9.71,0.25,0.25
Lauderdale County,Meridian,2024-10-08 00:00:00.000,25,0.0,70.89,70.89,3.77,9.4,0.24,0.24
Lauderdale County,Meridian,2024-10-15 00:00:00.000,25,0.0,70.84,70.84,3.59,9.09,0.23,0.23
Lauderdale County,Meridian,2024-10-22 00:00:00.000,25,0.0,70.71,70.71,3.47,8.83,0.22,0.22
Lauderdale County,Meridian,2024-10-29 00:00:00.000,100,2.83,70.46,70.46,3.64,8.7,0.23,0.22
Lauderdale County,Meridian,2024-11-05 00:00:00.000,38,0.0,70.26,70.26,3.64,8.77,0.23,0.22
Lauderdale County,Meridian,2024-11-12 00:00:00.000,40,1.47,70.14,70.14,3.66,8.73,0.23,0.22
Lauderdale County,Meridian,2024-11-19 00:00:00.000,11,1.36,70.01,70.01,3.96,9.17,0.25,0.23
Lauderdale County,Meridian,2024-11-26 00:00:00.000,12,0.36,69.53,69.53,3.86,9.14,0.24,0.23
Lauderdale County,Meridian,2024-12-03 00:00:00.000,12,1.18,68.84,68.84,3.76,9.07,0.24,0.23
Lauderdale County,Meridian,2024-12-10 00:00:00.000,12,0.29,67.91,67.91,4.01,9.23,0.25,0.23
Lauderdale County,Meridian,2024-12-17 00:00:00.000,12,0.02,66.94,66.94,3.94,9.49,0.25,0.24
Lauderdale County,Meridian,2024-12-24 00:00:00.000,81,4.46,66.11,66.11,4.0,9.66,0.25,0.24
Lauderdale County,Meridian,2024-12-31 00:00:00.000,5,1.02,65.24,65.24,4.3,10.16,0.27,0.26
Lauderdale County,Meridian,2025-01-07 00:00:00.000,5,0.91,64.4,64.4,4.41,10.57,0.28,0.27
Lauderdale County,Meridian,2025-01-14 00:00:00.000,5,0.84,63.36,63.36,4.41,10.84,0.28,0.27
Lauderdale County,Meridian,2025-01-21 00:00:00.000,5,2.02,61.94,61.94,4.17,10.53,0.26,0.27
Lauderdale County,Meridian,2025-01-28 00:00:00.000,5,0.34,60.79,60.79,4.44,11.0,0.28,0.28
Lauderdale County,Meridian,2025-02-04 00:00:00.000,5,0.02,59.69,59.69,4.1,10.47,0.26,0.27
Lauderdale County,Meridian,2025-02-11 00:00:00.000,9,2.84,59.33,59.33,4.31,10.6,0.27,0.27
Lauderdale County,Meridian,2025-02-18 00:00:00.000,0,0.17,59.03,59.03,4.36,10.81,0.28,0.27
Lauderdale County,Meridian,2025-02-25 00:00:00.000,20,0.0,58.81,58.81,4.21,10.8,0.27,0.27
Lauderdale County,Meridian,2025-03-04 00:00:00.000,20,2.23,58.29,58.29,4.19,10.39,0.27,0.26
Lauderdale County,Meridian,2025-03-11 00:00:00.000,2,2.02,58.0,58.0,4.4,10.54,0.28,0.27
Lauderdale County,Meridian,2025-03-18 00:00:00.000,0,0.75,57.94,57.94,4.23,10.56,0.27,0.27
Lawrence County,Monticello,2023-05-30 00:00:00.000,0,0.16,63.76,63.76,3.44,9.68,0.22,0.25
Lawrence County,Monticello,2023-06-06 00:00:00.000,0,1.13,64.09,64.09,3.36,9.41,0.21,0.24
Lawrence County,Monticello,2023-06-13 00:00:00.000,0,0.98,64.56,64.56,3.46,9.33,0.22,0.24
Lawrence County,Monticello,2023-06-20 00:00:00.000,0,0.65,65.06,65.06,3.59,9.36,0.23,0.24
Lawrence County,Monticello,2023-06-27 00:00:00.000,0,0.28,65.61,65.61,3.41,9.27,0.22,0.24
Lawrence County,Monticello,2023-07-04 00:00:00.000,0,2.35,66.29,66.29,3.21,9.06,0.2,0.23
Lawrence County,Monticello,2023-07-11 00:00:00.000,1,1.2,66.93,66.93,3.39,9.04,0.21,0.23
Lawrence County,Monticello,2023-07-18 00:00:00.000,1,0.28,67.6,67.6,3.4,9.06,0.21,0.23
Lawrence County,Monticello,2023-07-25 00:00:00.000,100,0.66,68.21,68.21,3.21,9.04,0.2,0.23
Lawrence County,Monticello,2023-08-01 00:00:00.000,100,0.01,68.84,68.84,2.93,8.81,0.19,0.22
Lawrence County,Monticello,2023-08-08 00:00:00.000,100,0.0,69.41,69.41,2.7,8.64,0.17,0.22
Lawrence County,Monticello,2023-08-15 00:00:00.000,193,0.0,70.06,70.06,2.56,8.5,0.16,0.22
Lawrence County,Monticello,2023-08-22 00:00:00.000,244,0.1,70.57,70.57,2.41,8.36,0.15,0.21
Lawrence County,Monticello,2023-08-29 00:00:00.000,323,0.06,71.11,71.11,2.33,8.17,0.15,0.21
Lawrence County,Monticello,2023-09-05 00:00:00.000,400,0.09,71.54,71.54,2.27,8.1,0.15,0.21
Lawrence County,Monticello,2023-09-12 00:00:00.000,500,0.0,72.01,72.01,2.27,8.0,0.14,0.2
Lawrence County,Monticello,2023-09-19 00:00:00.000,500,0.17,72.24,72.24,2.2,7.93,0.14,0.2
Lawrence County,Monticello,2023-09-26 00:00:00.000,500,0.0,72.47,72.47,2.2,7.84,0.14,0.2
Lawrence County,Monticello,2023-10-03 00:00:00.000,500,0.09,72.67,72.67,2.19,7.77,0.14,0.2
Lawrence County,Monticello,2023-10-10 00:00:00.000,500,0.56,72.8,72.8,2.19,7.77,0.14,0.2
Lawrence County,Monticello,2023-10-17 00:00:00.000,500,0.0,72.69,72.69,2.2,7.79,0.14,0.2
Lawrence County,Monticello,2023-10-24 00:00:00.000,500,0.0,72.47,72.47,2.2,7.77,0.14,0.2
Lawrence County,Monticello,2023-10-31 00:00:00.000,500,0.0,72.21,72.21,2.2,7.77,0.14,0.2
Lawrence County,Monticello,2023-11-07 00:00:00.000,500,0.28,71.99,71.99,2.2,7.77,0.14,0.2
Lawrence County,Monticello,2023-11-14 00:00:00.000,500,3.29,71.56,71.56,2.29,7.8,0.14,0.2
Lawrence County,Monticello,2023-11-21 00:00:00.000,457,0.6,71.13,71.13,2.39,7.84,0.15,0.2
Lawrence County,Monticello,2023-11-28 00:00:00.000,457,1.68,70.51,70.51,2.66,7.93,0.17,0.2
Lawrence County,Monticello,2023-12-05 00:00:00.000,400,0.39,69.71,69.71,3.06,8.06,0.19,0.21
Lawrence County,Monticello,2023-12-12 00:00:00.000,300,0.53,68.81,68.81,3.26,8.3,0.21,0.21
Lawrence County,Monticello,2023-12-19 00:00:00.000,300,1.63,67.9,67.9,3.33,8.47,0.21,0.22
Lawrence County,Monticello,2023-12-26 00:00:00.000,300,0.0,66.93,66.93,3.7,8.77,0.23,0.22
Lawrence County,Monticello,2024-01-02 00:00:00.000,299,2.73,65.96,65.96,3.77,9.0,0.24,0.23
Lawrence County,Monticello,2024-01-09 00:00:00.000,199,1.3,64.8,64.8,4.44,9.86,0.28,0.25
Lawrence County,Monticello,2024-01-16 00:00:00.000,199,0.06,63.84,63.84,4.3,10.57,0.27,0.27
Lawrence County,Monticello,2024-01-23 00:00:00.000,199,4.1,62.79,62.79,4.8,11.39,0.3,0.29
Lawrence County,Monticello,2024-01-30 00:00:00.000,99,1.05,61.8,61.8,4.61,11.89,0.29,0.3
Lawrence County,Monticello,2024-02-06 00:00:00.000,0,0.73,61.21,61.21,4.6,11.67,0.29,0.3
Lawrence County,Monticello,2024-02-13 00:00:00.000,0,0.01,60.79,60.79,4.53,11.5,0.29,0.29
Lawrence County,Monticello,2024-02-20 00:00:00.000,0,0.0,60.46,60.46,4.23,11.13,0.27,0.28
Lawrence County,Monticello,2024-02-27 00:00:00.000,0,1.9,60.09,60.09,4.11,10.79,0.26,0.27
Lawrence County,Monticello,2024-03-05 00:00:00.000,0,1.39,60.03,60.03,4.39,10.73,0.28,0.27
Lawrence County,Monticello,2024-03-12 00:00:00.000,0,1.27,60.11,60.11,4.41,11.09,0.28,0.28
Lawrence County,Monticello,2024-03-19 00:00:00.000,0,0.05,60.2,60.2,4.4,11.07,0.28,0.28
Lawrence County,Monticello,2024-03-26 00:00:00.000,0,1.68,60.19,60.19,4.44,11.04,0.28,0.28
Lawrence County,Monticello,2024-04-02 00:00:00.000,0,0.48,60.31,60.31,4.06,10.74,0.26,0.27
Lawrence County,Monticello,2024-04-09 00:00:00.000,0,1.32,60.41,60.41,4.14,10.53,0.26,0.27
Lawrence County,Monticello,2024-04-16 00:00:00.000,0,0.52,60.49,60.49,4.16,10.7,0.26,0.27
Lawrence County,Monticello,2024-04-23 00:00:00.000,0,0.5,60.79,60.79,3.93,10.39,0.25,0.26
Lawrence County,Monticello,2024-04-30 00:00:00.000,0,0.16,61.09,61.09,3.76,10.07,0.24,0.26
Lawrence County,Monticello,2024-05-07 00:00:00.000,0,2.43,61.44,61.44,3.71,9.86,0.24,0.25
Lawrence County,Monticello,2024-05-14 00:00:00.000,0,0.61,61.96,61.96,4.34,10.13,0.27,0.26
Lawrence County,Monticello,2024-05-21 00:00:00.000,0,0.0,62.46,62.46,4.01,10.17,0.25,0.26
Lawrence County,Monticello,2024-05-28 00:00:00.000,0,0.9,63.03,63.03,3.69,9.89,0.23,0.25
Lawrence County,Monticello,2024-06-04 00:00:00.000,0,0.33,63.61,63.61,3.7,9.77,0.24,0.25
Lawrence County,Monticello,2024-06-11 00:00:00.000,0,0.38,64.14,64.14,3.37,9.44,0.21,0.24
Lawrence County,Monticello,2024-06-18 00:00:00.000,0,0.35,64.73,64.73,3.16,9.26,0.2,0.23
Lawrence County,Monticello,2024-06-25 00:00:00.000,0,0.1,65.29,65.29,2.91,8.97,0.18,0.23
Lawrence County,Monticello,2024-07-02 00:00:00.000,62,0.91,65.87,65.87,2.77,8.83,0.18,0.22
Lawrence County,Monticello,2024-07-09 00:00:00.000,96,0.25,66.53,66.53,2.73,8.66,0.17,0.22
Lawrence County,Monticello,2024-07-16 00:00:00.000,96,2.41,67.16,67.16,2.71,8.54,0.17,0.22
Lawrence County,Monticello,2024-07-23 00:00:00.000,0,0.79,67.81,67.81,3.3,8.69,0.21,0.22
Lawrence County,Monticello,2024-07-30 00:00:00.000,0,0.0,68.43,68.43,3.44,8.99,0.22,0.23
Lawrence County,Monticello,2024-08-06 00:00:00.000,0,0.0,69.06,69.06,3.16,8.99,0.2,0.23
Lawrence County,Monticello,2024-08-13 00:00:00.000,10,0.81,69.59,69.59,2.9,8.76,0.18,0.22
Lawrence County,Monticello,2024-08-20 00:00:00.000,10,0.0,70.11,70.11,2.73,8.59,0.17,0.22
Lawrence County,Monticello,2024-08-27 00:00:00.000,100,1.32,70.59,70.59,2.61,8.49,0.17,0.22
Lawrence County,Monticello,2024-09-03 00:00:00.000,100,0.74,71.04,71.04,2.69,8.46,0.17,0.22
Lawrence County,Monticello,2024-09-10 00:00:00.000,100,2.44,71.36,71.36,3.51,8.71,0.22,0.22
Lawrence County,Monticello,2024-09-17 00:00:00.000,0,0.01,71.66,71.66,3.66,9.16,0.23,0.23
Lawrence County,Monticello,2024-09-24 00:00:00.000,0,0.49,71.91,71.91,3.41,9.17,0.22,0.23
Lawrence County,Monticello,2024-10-01 00:00:00.000,95,0.08,72.1,72.1,3.26,9.13,0.21,0.23
Lawrence County,Monticello,2024-10-08 00:00:00.000,95,0.0,72.16,72.16,3.04,8.94,0.19,0.23
Lawrence County,Monticello,2024-10-15 00:00:00.000,95,0.0,72.17,72.17,2.93,8.84,0.19,0.22
Lawrence County,Monticello,2024-10-22 00:00:00.000,95,0.0,72.06,72.06,2.83,8.71,0.18,0.22
Lawrence County,Monticello,2024-10-29 00:00:00.000,184,0.98,71.89,71.89,2.76,8.7,0.18,0.22
Lawrence County,Monticello,2024-11-05 00:00:00.000,184,1.42,71.7,71.7,2.74,8.63,0.17,0.22
Lawrence County,Monticello,2024-11-12 00:00:00.000,180,0.39,71.56,71.56,2.84,8.64,0.18,0.22
Lawrence County,Monticello,2024-11-19 00:00:00.000,80,1.02,71.37,71.37,3.23,8.73,0.2,0.22
Lawrence County,Monticello,2024-11-26 00:00:00.000,80,0.04,71.0,71.0,3.24,8.86,0.21,0.22
Lawrence County,Monticello,2024-12-03 00:00:00.000,80,0.9,70.36,70.36,3.46,8.96,0.22,0.23
Lawrence County,Monticello,2024-12-10 00:00:00.000,0,0.16,69.41,69.41,4.03,9.33,0.26,0.24
Lawrence County,Monticello,2024-12-17 00:00:00.000,0,0.0,68.49,68.49,3.87,9.53,0.25,0.24
Lawrence County,Monticello,2024-12-24 00:00:00.000,78,0.75,67.67,67.67,3.86,9.67,0.24,0.25
Lawrence County,Monticello,2024-12-31 00:00:00.000,64,0.54,66.86,66.86,4.1,9.89,0.26,0.25
Lawrence County,Monticello,2025-01-07 00:00:00.000,64,0.93,66.03,66.03,4.19,10.11,0.27,0.26
Lawrence County,Monticello,2025-01-14 00:00:00.000,64,0.02,64.97,64.97,4.29,10.36,0.27,0.26
Lawrence County,Monticello,2025-01-21 00:00:00.000,64,1.07,62.71,62.71,4.16,10.63,0.26,0.27
Lawrence County,Monticello,2025-01-28 00:00:00.000,72,0.81,61.71,61.71,4.16,10.44,0.26,0.27
Lawrence County,Monticello,2025-02-04 00:00:00.000,72,0.0,59.76,59.76,4.09,10.41,0.26,0.26
Lawrence County,Monticello,2025-02-11 00:00:00.000,100,3.33,59.64,59.64,4.11,10.43,0.26,0.26
Lawrence County,Monticello,2025-02-18 00:00:00.000,46,1.04,59.56,59.56,4.31,10.47,0.27,0.27
Lawrence County,Monticello,2025-02-25 00:00:00.000,46,0.0,59.87,59.87,4.37,10.73,0.28,0.27
Lawrence County,Monticello,2025-03-04 00:00:00.000,46,0.67,58.84,58.84,4.23,10.71,0.27,0.27
Lawrence County,Monticello,2025-03-11 00:00:00.000,20,0.62,58.66,58.66,4.11,10.6,0.26,0.27
Lawrence County,Monticello,2025-03-18 00:00:00.000,0,0.76,58.56,58.56,4.07,10.43,0.26,0.26
Leake County,Carthage,2023-05-30 00:00:00.000,99,0.24,61.38,61.38,3.56,9.14,0.23,0.23
Leake County,Carthage,2023-06-06 00:00:00.000,99,0.76,61.83,61.83,3.43,8.84,0.22,0.22
Leake County,Carthage,2023-06-13 00:00:00.000,99,2.56,62.29,62.29,3.97,8.87,0.25,0.23
Leake County,Carthage,2023-06-20 00:00:00.000,0,0.47,62.86,62.86,4.4,10.37,0.28,0.26
Leake County,Carthage,2023-06-27 00:00:00.000,0,0.56,63.37,63.37,3.99,9.81,0.25,0.25
Leake County,Carthage,2023-07-04 00:00:00.000,0,1.85,63.99,63.99,3.81,9.51,0.24,0.24
Leake County,Carthage,2023-07-11 00:00:00.000,0,1.36,64.66,64.66,4.0,9.56,0.25,0.24
Leake County,Carthage,2023-07-18 00:00:00.000,0,0.0,65.27,65.27,3.77,9.27,0.24,0.24
Leake County,Carthage,2023-07-25 00:00:00.000,0,0.18,65.87,65.87,3.46,8.73,0.22,0.22
Leake County,Carthage,2023-08-01 00:00:00.000,0,0.0,66.53,66.53,3.27,8.41,0.21,0.21
Leake County,Carthage,2023-08-08 00:00:00.000,0,0.0,67.17,67.17,3.2,8.24,0.2,0.21
Leake County,Carthage,2023-08-15 00:00:00.000,0,0.0,67.83,67.83,3.04,7.9,0.19,0.2
Leake County,Carthage,2023-08-22 00:00:00.000,56,0.1,68.4,68.4,2.9,7.5,0.18,0.19
Leake County,Carthage,2023-08-29 00:00:00.000,128,0.06,69.04,69.04,2.8,7.34,0.18,0.19
Leake County,Carthage,2023-09-05 00:00:00.000,148,0.15,69.5,69.5,2.77,7.26,0.18,0.18
Leake County,Carthage,2023-09-12 00:00:00.000,248,0.16,69.96,69.96,2.7,7.09,0.17,0.18
Leake County,Carthage,2023-09-19 00:00:00.000,328,0.19,70.27,70.27,2.61,6.86,0.17,0.17
Leake County,Carthage,2023-09-26 00:00:00.000,423,0.12,70.49,70.49,2.57,6.8,0.16,0.17
Leake County,Carthage,2023-10-03 00:00:00.000,433,0.13,70.74,70.74,2.56,6.76,0.16,0.17
Leake County,Carthage,2023-10-10 00:00:00.000,437,0.26,70.84,70.84,2.54,6.7,0.16,0.17
Leake County,Carthage,2023-10-17 00:00:00.000,497,0.0,70.77,70.77,2.54,6.64,0.16,0.17
Leake County,Carthage,2023-10-24 00:00:00.000,500,0.0,70.63,70.63,2.54,6.66,0.16,0.17
Leake County,Carthage,2023-10-31 00:00:00.000,500,0.0,70.41,70.41,2.56,6.7,0.16,0.17
Leake County,Carthage,2023-11-07 00:00:00.000,500,0.55,70.16,70.16,2.57,6.74,0.16,0.17
Leake County,Carthage,2023-11-14 00:00:00.000,500,1.48,69.76,69.76,2.63,6.79,0.17,0.17
Leake County,Carthage,2023-11-21 00:00:00.000,500,0.41,69.27,69.27,2.73,6.89,0.17,0.18
Leake County,Carthage,2023-11-28 00:00:00.000,500,0.73,68.56,68.56,2.87,7.07,0.18,0.18
Leake County,Carthage,2023-12-05 00:00:00.000,479,1.07,67.67,67.67,3.11,7.16,0.2,0.18
Leake County,Carthage,2023-12-12 00:00:00.000,400,0.14,66.69,66.69,3.41,7.36,0.22,0.19
Leake County,Carthage,2023-12-19 00:00:00.000,400,1.31,65.69,65.69,3.43,7.57,0.22,0.19
Leake County,Carthage,2023-12-26 00:00:00.000,479,0.0,64.64,64.64,3.6,7.87,0.23,0.2
Leake County,Carthage,2024-01-02 00:00:00.000,479,2.03,63.6,63.6,3.64,8.16,0.23,0.21
Leake County,Carthage,2024-01-09 00:00:00.000,400,1.28,62.47,62.47,4.54,9.23,0.29,0.23
Leake County,Carthage,2024-01-16 00:00:00.000,400,0.03,62.97,62.97,4.26,10.27,0.27,0.26
Leake County,Carthage,2024-01-23 00:00:00.000,400,5.69,61.84,61.84,4.86,11.39,0.31,0.29
Leake County,Carthage,2024-01-30 00:00:00.000,300,1.43,60.06,60.06,4.64,11.94,0.29,0.3
Leake County,Carthage,2024-02-06 00:00:00.000,248,3.14,60.06,60.06,4.59,11.53,0.29,0.29
Leake County,Carthage,2024-02-13 00:00:00.000,100,0.0,59.31,59.31,4.67,11.84,0.3,0.3
Leake County,Carthage,2024-02-20 00:00:00.000,0,0.06,59.03,59.03,4.36,11.33,0.28,0.29
Leake County,Carthage,2024-02-27 00:00:00.000,0,0.85,58.13,58.13,4.2,10.91,0.27,0.28
Leake County,Carthage,2024-03-05 00:00:00.000,0,4.39,58.56,58.56,4.61,11.13,0.29,0.28
Leake County,Carthage,2024-03-12 00:00:00.000,0,1.62,58.41,58.41,4.59,11.69,0.29,0.3
Leake County,Carthage,2024-03-19 00:00:00.000,0,1.19,58.57,58.57,4.4,11.27,0.28,0.29
Leake County,Carthage,2024-03-26 00:00:00.000,0,1.31,58.2,58.2,4.54,11.24,0.29,0.29
Leake County,Carthage,2024-04-02 00:00:00.000,0,0.76,58.63,58.63,4.21,10.96,0.27,0.28
Leake County,Carthage,2024-04-09 00:00:00.000,0,4.49,58.64,58.64,4.44,10.96,0.28,0.28
Leake County,Carthage,2024-04-16 00:00:00.000,0,1.21,58.64,58.64,4.4,11.3,0.28,0.29
Leake County,Carthage,2024-04-23 00:00:00.000,0,0.4,58.91,58.91,4.29,10.9,0.27,0.28
Leake County,Carthage,2024-04-30 00:00:00.000,0,0.32,59.23,59.23,4.1,10.51,0.26,0.27
Leake County,Carthage,2024-05-07 00:00:00.000,0,2.37,59.59,59.59,4.03,10.19,0.26,0.26
Leake County,Carthage,2024-05-14 00:00:00.000,0,0.61,60.09,60.09,4.26,10.11,0.27,0.26
Leake County,Carthage,2024-05-21 00:00:00.000,0,0.86,60.6,60.6,4.03,9.97,0.26,0.25
Leake County,Carthage,2024-05-28 00:00:00.000,0,2.84,61.13,61.13,4.0,9.71,0.25,0.25
Leake County,Carthage,2024-06-04 00:00:00.000,0,1.38,61.73,61.73,4.37,10.09,0.28,0.26
Leake County,Carthage,2024-06-11 00:00:00.000,0,0.56,62.24,62.24,3.97,10.01,0.25,0.25
Leake County,Carthage,2024-06-18 00:00:00.000,0,0.18,62.84,62.84,3.71,9.53,0.24,0.24
Leake County,Carthage,2024-06-25 00:00:00.000,0,1.03,63.39,63.39,3.54,9.04,0.22,0.23
Leake County,Carthage,2024-07-02 00:00:00.000,0,0.52,64.03,64.03,3.43,8.73,0.22,0.22
Leake County,Carthage,2024-07-09 00:00:00.000,30,0.19,64.67,64.67,3.36,8.49,0.21,0.22
Leake County,Carthage,2024-07-16 00:00:00.000,32,1.99,65.33,65.33,3.26,8.24,0.21,0.21
Leake County,Carthage,2024-07-23 00:00:00.000,0,2.23,65.93,65.93,3.49,8.2,0.22,0.21
Leake County,Carthage,2024-07-30 00:00:00.000,0,0.0,66.56,66.56,3.54,8.16,0.22,0.21
Leake County,Carthage,2024-08-06 00:00:00.000,0,0.0,67.13,67.13,3.31,8.03,0.21,0.2
Leake County,Carthage,2024-08-13 00:00:00.000,100,0.2,67.67,67.67,3.16,7.79,0.2,0.2
Leake County,Carthage,2024-08-20 00:00:00.000,139,0.0,68.23,68.23,2.99,7.5,0.19,0.19
Leake County,Carthage,2024-08-27 00:00:00.000,200,0.97,68.66,68.66,2.84,7.27,0.18,0.18
Leake County,Carthage,2024-09-03 00:00:00.000,200,1.7,69.14,69.14,2.87,7.23,0.18,0.18
